Timestep	A_X	A_Y	A_Z	A_VX	A_VY	A_VZ	B_X	B_Y	B_Z	B_VX	B_VY	B_VZ	C_X	C_Y	C_Z	C_VX	C_VY	C_VZ
284820.00	1.915604e+09	1.618093e+08	0.000000e+00	3.201586e+03	-3.864765e+04	0.000000e+00	9.405716e+09	2.244000e+11	-1.792032e+255	1.981402e+04	-8.635953e-240	-3.775640e+249	-2.444970e+09	-2.065243e+08	0.000000e+00	-4.086325e+03	4.932771e+04	0.000000e+00
284880.00	1.915921e+09	1.579442e+08	0.000000e+00	3.124490e+03	-3.865407e+04	0.000000e+00	9.407698e+09	2.244000e+11	-1.792410e+255	1.981402e+04	-8.637773e-240	-3.775640e+249	-2.445374e+09	-2.015911e+08	0.000000e+00	-3.987924e+03	4.933590e+04	0.000000e+00
284940.00	1.916230e+09	1.540785e+08	0.000000e+00	3.047381e+03	-3.866034e+04	0.000000e+00	9.409679e+09	2.244000e+11	-1.792787e+255	1.981402e+04	-8.639592e-240	-3.775640e+249	-2.445768e+09	-1.966572e+08	0.000000e+00	-3.889506e+03	4.934389e+04	0.000000e+00
285000.00	1.916531e+09	1.502122e+08	0.000000e+00	2.970259e+03	-3.866644e+04	0.000000e+00	9.411660e+09	2.244000e+11	-1.793165e+255	1.981402e+04	-8.641411e-240	-3.775640e+249	-2.446153e+09	-1.917224e+08	0.000000e+00	-3.791072e+03	4.935169e+04	0.000000e+00
285060.00	1.916824e+09	1.463452e+08	0.000000e+00	2.893124e+03	-3.867239e+04	0.000000e+00	9.413642e+09	2.244000e+11	-1.793542e+255	1.981402e+04	-8.643230e-240	-3.775640e+249	-2.446527e+09	-1.867869e+08	0.000000e+00	-3.692622e+03	4.935928e+04	0.000000e+00
285120.00	1.917110e+09	1.424777e+08	0.000000e+00	2.815977e+03	-3.867819e+04	0.000000e+00	9.415623e+09	2.244000e+11	-1.793920e+255	1.981402e+04	-8.645050e-240	-3.775640e+249	-2.446892e+09	-1.818506e+08	0.000000e+00	-3.594155e+03	4.936668e+04	0.000000e+00
285180.00	1.917388e+09	1.386096e+08	0.000000e+00	2.738818e+03	-3.868383e+04	0.000000e+00	9.417605e+09	2.244000e+11	-1.794297e+255	1.981402e+04	-8.646869e-240	-3.775640e+249	-2.447246e+09	-1.769136e+08	0.000000e+00	-3.495674e+03	4.937388e+04	0.000000e+00
285240.00	1.917658e+09	1.347410e+08	0.000000e+00	2.661647e+03	-3.868932e+04	0.000000e+00	9.419586e+09	2.244000e+11	-1.794675e+255	1.981402e+04	-8.648688e-240	-3.775640e+249	-2.447591e+09	-1.719759e+08	0.000000e+00	-3.397178e+03	4.938088e+04	0.000000e+00
285300.00	1.917920e+09	1.308718e+08	0.000000e+00	2.584465e+03	-3.869465e+04	0.000000e+00	9.421567e+09	2.244000e+11	-1.795053e+255	1.981402e+04	-8.650507e-240	-3.775640e+249	-2.447926e+09	-1.670374e+08	0.000000e+00	-3.298667e+03	4.938768e+04	0.000000e+00
285360.00	1.918175e+09	1.270021e+08	0.000000e+00	2.507272e+03	-3.869982e+04	0.000000e+00	9.423549e+09	2.244000e+11	-1.795430e+255	1.981402e+04	-8.652327e-240	-3.775640e+249	-2.448252e+09	-1.620984e+08	0.000000e+00	-3.200142e+03	4.939428e+04	0.000000e+00
285420.00	1.918422e+09	1.231319e+08	0.000000e+00	2.430068e+03	-3.870484e+04	0.000000e+00	9.425530e+09	2.244000e+11	-1.795808e+255	1.981402e+04	-8.654146e-240	-3.775640e+249	-2.448567e+09	-1.571586e+08	0.000000e+00	-3.101603e+03	4.940069e+04	0.000000e+00
285480.00	1.918662e+09	1.192611e+08	0.000000e+00	2.352854e+03	-3.870970e+04	0.000000e+00	9.427512e+09	2.244000e+11	-1.796185e+255	1.981402e+04	-8.655965e-240	-3.775640e+249	-2.448872e+09	-1.522183e+08	0.000000e+00	-3.003051e+03	4.940689e+04	0.000000e+00
285540.00	1.918893e+09	1.153899e+08	0.000000e+00	2.275630e+03	-3.871440e+04	0.000000e+00	9.429493e+09	2.244000e+11	-1.796563e+255	1.981402e+04	-8.657784e-240	-3.775640e+249	-2.449168e+09	-1.472773e+08	0.000000e+00	-2.904487e+03	4.941290e+04	0.000000e+00
285600.00	1.919117e+09	1.115183e+08	0.000000e+00	2.198396e+03	-3.871896e+04	0.000000e+00	9.431474e+09	2.244000e+11	-1.796940e+255	1.981402e+04	-8.659604e-240	-3.775640e+249	-2.449454e+09	-1.423357e+08	0.000000e+00	-2.805910e+03	4.941871e+04	0.000000e+00
285660.00	1.919333e+09	1.076462e+08	0.000000e+00	2.121153e+03	-3.872335e+04	0.000000e+00	9.433456e+09	2.244000e+11	-1.797318e+255	1.981402e+04	-8.661423e-240	-3.775640e+249	-2.449730e+09	-1.373936e+08	0.000000e+00	-2.707321e+03	4.942432e+04	0.000000e+00
285720.00	1.919542e+09	1.037736e+08	0.000000e+00	2.043900e+03	-3.872759e+04	0.000000e+00	9.435437e+09	2.244000e+11	-1.797696e+255	1.981402e+04	-8.663242e-240	-3.775640e+249	-2.449996e+09	-1.324509e+08	0.000000e+00	-2.608720e+03	4.942973e+04	0.000000e+00
285780.00	1.919742e+09	9.990069e+07	0.000000e+00	1.966639e+03	-3.873167e+04	0.000000e+00	9.437419e+09	2.244000e+11	-1.798073e+255	1.981402e+04	-8.665061e-240	-3.775640e+249	-2.450252e+09	-1.275077e+08	0.000000e+00	-2.510108e+03	4.943494e+04	0.000000e+00
285840.00	1.919935e+09	9.602734e+07	0.000000e+00	1.889369e+03	-3.873560e+04	0.000000e+00	9.439400e+09	2.244000e+11	-1.798451e+255	1.981402e+04	-8.666880e-240	-3.775640e+249	-2.450498e+09	-1.225639e+08	0.000000e+00	-2.411485e+03	4.943995e+04	0.000000e+00
285900.00	1.920121e+09	9.215359e+07	0.000000e+00	1.812091e+03	-3.873937e+04	0.000000e+00	9.441381e+09	2.244000e+11	-1.798828e+255	1.981402e+04	-8.668700e-240	-3.775640e+249	-2.450735e+09	-1.176197e+08	0.000000e+00	-2.312852e+03	4.944477e+04	0.000000e+00
285960.00	1.920298e+09	8.827948e+07	0.000000e+00	1.734806e+03	-3.874299e+04	0.000000e+00	9.443363e+09	2.244000e+11	-1.799206e+255	1.981402e+04	-8.670519e-240	-3.775640e+249	-2.450961e+09	-1.126750e+08	0.000000e+00	-2.214209e+03	4.944938e+04	0.000000e+00
286020.00	1.920468e+09	8.440502e+07	0.000000e+00	1.657512e+03	-3.874645e+04	0.000000e+00	9.445344e+09	2.244000e+11	-1.799583e+255	1.981402e+04	-8.672338e-240	-3.775640e+249	-2.451178e+09	-1.077298e+08	0.000000e+00	-2.115556e+03	4.945380e+04	0.000000e+00
286080.00	1.920630e+09	8.053022e+07	0.000000e+00	1.580212e+03	-3.874975e+04	0.000000e+00	9.447326e+09	2.244000e+11	-1.799961e+255	1.981402e+04	-8.674157e-240	-3.775640e+249	-2.451385e+09	-1.027843e+08	0.000000e+00	-2.016894e+03	4.945801e+04	0.000000e+00
286140.00	1.920784e+09	7.665509e+07	0.000000e+00	1.502905e+03	-3.875290e+04	0.000000e+00	9.449307e+09	2.244000e+11	-1.800338e+255	1.981402e+04	-8.675977e-240	-3.775640e+249	-2.451582e+09	-9.783827e+07	0.000000e+00	-1.918224e+03	4.946203e+04	0.000000e+00
286200.00	1.920931e+09	7.277966e+07	0.000000e+00	1.425591e+03	-3.875589e+04	0.000000e+00	9.451288e+09	2.244000e+11	-1.800716e+255	1.981402e+04	-8.677796e-240	-3.775640e+249	-2.451769e+09	-9.289188e+07	0.000000e+00	-1.819545e+03	4.946585e+04	0.000000e+00
286260.00	1.921070e+09	6.890393e+07	0.000000e+00	1.348271e+03	-3.875872e+04	0.000000e+00	9.453270e+09	2.244000e+11	-1.801094e+255	1.981402e+04	-8.679615e-240	-3.775640e+249	-2.451946e+09	-8.794512e+07	0.000000e+00	-1.720858e+03	4.946947e+04	0.000000e+00
286320.00	1.921201e+09	6.502793e+07	0.000000e+00	1.270946e+03	-3.876140e+04	0.000000e+00	9.455251e+09	2.244000e+11	-1.801471e+255	1.981402e+04	-8.681434e-240	-3.775640e+249	-2.452114e+09	-8.299801e+07	0.000000e+00	-1.622164e+03	4.947289e+04	0.000000e+00
286380.00	1.921325e+09	6.115167e+07	0.000000e+00	1.193614e+03	-3.876393e+04	0.000000e+00	9.457233e+09	2.244000e+11	-1.801849e+255	1.981402e+04	-8.683254e-240	-3.775640e+249	-2.452271e+09	-7.805057e+07	0.000000e+00	-1.523462e+03	4.947611e+04	0.000000e+00
286440.00	1.921440e+09	5.727516e+07	0.000000e+00	1.116278e+03	-3.876630e+04	0.000000e+00	9.459214e+09	2.244000e+11	-1.802226e+255	1.981402e+04	-8.685073e-240	-3.775640e+249	-2.452419e+09	-7.310281e+07	0.000000e+00	-1.424754e+03	4.947913e+04	0.000000e+00
286500.00	1.921548e+09	5.339842e+07	0.000000e+00	1.038936e+03	-3.876851e+04	0.000000e+00	9.461195e+09	2.244000e+11	-1.802604e+255	1.981402e+04	-8.686892e-240	-3.775640e+249	-2.452557e+09	-6.815476e+07	0.000000e+00	-1.326040e+03	4.948196e+04	0.000000e+00
286560.00	1.921648e+09	4.952147e+07	0.000000e+00	9.615900e+02	-3.877056e+04	0.000000e+00	9.463177e+09	2.244000e+11	-1.802981e+255	1.981402e+04	-8.688711e-240	-3.775640e+249	-2.452685e+09	-6.320644e+07	0.000000e+00	-1.227320e+03	4.948458e+04	0.000000e+00
286620.00	1.921741e+09	4.564432e+07	0.000000e+00	8.842396e+02	-3.877246e+04	0.000000e+00	9.465158e+09	2.244000e+11	-1.803359e+255	1.981402e+04	-8.690531e-240	-3.775640e+249	-2.452803e+09	-5.825786e+07	0.000000e+00	-1.128594e+03	4.948700e+04	0.000000e+00
286680.00	1.921826e+09	4.176699e+07	0.000000e+00	8.068853e+02	-3.877421e+04	0.000000e+00	9.467140e+09	2.244000e+11	-1.803737e+255	1.981402e+04	-8.692350e-240	-3.775640e+249	-2.452911e+09	-5.330905e+07	0.000000e+00	-1.029863e+03	4.948923e+04	0.000000e+00
286740.00	1.921903e+09	3.788950e+07	0.000000e+00	7.295273e+02	-3.877579e+04	0.000000e+00	9.469121e+09	2.244000e+11	-1.804114e+255	1.981402e+04	-8.694169e-240	-3.775640e+249	-2.453009e+09	-4.836003e+07	0.000000e+00	-9.311279e+02	4.949126e+04	0.000000e+00
286800.00	1.921972e+09	3.401185e+07	0.000000e+00	6.521660e+02	-3.877723e+04	0.000000e+00	9.471103e+09	2.244000e+11	-1.804492e+255	1.981402e+04	-8.695988e-240	-3.775640e+249	-2.453098e+09	-4.341082e+07	0.000000e+00	-8.323883e+02	4.949308e+04	0.000000e+00
286860.00	1.922033e+09	3.013406e+07	0.000000e+00	5.748018e+02	-3.877850e+04	0.000000e+00	9.473084e+09	2.244000e+11	-1.804869e+255	1.981402e+04	-8.697808e-240	-3.775640e+249	-2.453176e+09	-3.846143e+07	0.000000e+00	-7.336448e+02	4.949471e+04	0.000000e+00
286920.00	1.922087e+09	2.625616e+07	0.000000e+00	4.974348e+02	-3.877962e+04	0.000000e+00	9.475065e+09	2.244000e+11	-1.805247e+255	1.981402e+04	-8.699627e-240	-3.775640e+249	-2.453245e+09	-3.351189e+07	0.000000e+00	-6.348980e+02	4.949614e+04	0.000000e+00
286980.00	1.922133e+09	2.237815e+07	0.000000e+00	4.200655e+02	-3.878058e+04	0.000000e+00	9.477047e+09	2.244000e+11	-1.805624e+255	1.981402e+04	-8.701446e-240	-3.775640e+249	-2.453304e+09	-2.856221e+07	0.000000e+00	-5.361482e+02	4.949737e+04	0.000000e+00
287040.00	1.922172e+09	1.850005e+07	0.000000e+00	3.426942e+02	-3.878139e+04	0.000000e+00	9.479028e+09	2.244000e+11	-1.806002e+255	1.981402e+04	-8.703265e-240	-3.775640e+249	-2.453352e+09	-2.361243e+07	0.000000e+00	-4.373958e+02	4.949840e+04	0.000000e+00
287100.00	1.922202e+09	1.462188e+07	0.000000e+00	2.653212e+02	-3.878204e+04	0.000000e+00	9.481010e+09	2.244000e+11	-1.806379e+255	1.981402e+04	-8.705085e-240	-3.775640e+249	-2.453392e+09	-1.866254e+07	0.000000e+00	-3.386412e+02	4.949923e+04	0.000000e+00
287160.00	1.922225e+09	1.074365e+07	0.000000e+00	1.879468e+02	-3.878254e+04	0.000000e+00	9.482991e+09	2.244000e+11	-1.806757e+255	1.981402e+04	-8.706904e-240	-3.775640e+249	-2.453421e+09	-1.371259e+07	0.000000e+00	-2.398848e+02	4.949986e+04	0.000000e+00
287220.00	1.922240e+09	6.865375e+06	0.000000e+00	1.105714e+02	-3.878288e+04	0.000000e+00	9.484972e+09	2.244000e+11	-1.807135e+255	1.981402e+04	-8.708723e-240	-3.775640e+249	-2.453440e+09	-8.762580e+06	0.000000e+00	-1.411272e+02	4.950029e+04	0.000000e+00
287280.00	1.922248e+09	2.987077e+06	0.000000e+00	3.319523e+01	-3.878306e+04	0.000000e+00	9.486954e+09	2.244000e+11	-1.807512e+255	1.981402e+04	-8.710542e-240	-3.775640e+249	-2.453449e+09	-3.812538e+06	0.000000e+00	-4.236854e+01	4.950053e+04	0.000000e+00
287340.00	1.922247e+09	-8.912323e+05	0.000000e+00	-4.418135e+01	-3.878308e+04	0.000000e+00	9.488935e+09	2.244000e+11	-1.807890e+255	1.981402e+04	-8.712362e-240	-3.775640e+249	-2.453449e+09	1.137519e+06	0.000000e+00	5.639061e+01	4.950056e+04	0.000000e+00
287400.00	1.922239e+09	-4.769536e+06	0.000000e+00	-1.215580e+02	-3.878295e+04	0.000000e+00	9.490917e+09	2.244000e+11	-1.808267e+255	1.981402e+04	-8.714181e-240	-3.775640e+249	-2.453439e+09	6.087570e+06	0.000000e+00	1.551499e+02	4.950040e+04	0.000000e+00
287460.00	1.922223e+09	-8.647820e+06	0.000000e+00	-1.989345e+02	-3.878267e+04	0.000000e+00	9.492898e+09	2.244000e+11	-1.808645e+255	1.981402e+04	-8.716000e-240	-3.775640e+249	-2.453418e+09	1.103759e+07	0.000000e+00	2.539088e+02	4.950003e+04	0.000000e+00
287520.00	1.922200e+09	-1.252607e+07	0.000000e+00	-2.763104e+02	-3.878223e+04	0.000000e+00	9.494879e+09	2.244000e+11	-1.809022e+255	1.981402e+04	-8.717819e-240	-3.775640e+249	-2.453388e+09	1.598757e+07	0.000000e+00	3.526671e+02	4.949947e+04	0.000000e+00
287580.00	1.922168e+09	-1.640426e+07	0.000000e+00	-3.536854e+02	-3.878163e+04	0.000000e+00	9.496861e+09	2.244000e+11	-1.809400e+255	1.981402e+04	-8.719639e-240	-3.775640e+249	-2.453348e+09	2.093749e+07	0.000000e+00	4.514243e+02	4.949870e+04	0.000000e+00
287640.00	1.922129e+09	-2.028239e+07	0.000000e+00	-4.310592e+02	-3.878088e+04	0.000000e+00	9.498842e+09	2.244000e+11	-1.809778e+255	1.981402e+04	-8.721458e-240	-3.775640e+249	-2.453299e+09	2.588731e+07	0.000000e+00	5.501799e+02	4.949774e+04	0.000000e+00
287700.00	1.922083e+09	-2.416044e+07	0.000000e+00	-5.084315e+02	-3.877997e+04	0.000000e+00	9.500824e+09	2.244000e+11	-1.810155e+255	1.981402e+04	-8.723277e-240	-3.775640e+249	-2.453239e+09	3.083703e+07	0.000000e+00	6.489336e+02	4.949658e+04	0.000000e+00
287760.00	1.922028e+09	-2.803839e+07	0.000000e+00	-5.858020e+02	-3.877890e+04	0.000000e+00	9.502805e+09	2.244000e+11	-1.810533e+255	1.981402e+04	-8.725096e-240	-3.775640e+249	-2.453169e+09	3.578663e+07	0.000000e+00	7.476849e+02	4.949522e+04	0.000000e+00
287820.00	1.921966e+09	-3.191622e+07	0.000000e+00	-6.631703e+02	-3.877768e+04	0.000000e+00	9.504786e+09	2.244000e+11	-1.810910e+255	1.981402e+04	-8.726916e-240	-3.775640e+249	-2.453090e+09	4.073608e+07	0.000000e+00	8.464335e+02	4.949366e+04	0.000000e+00
287880.00	1.921896e+09	-3.579393e+07	0.000000e+00	-7.405361e+02	-3.877630e+04	0.000000e+00	9.506768e+09	2.244000e+11	-1.811288e+255	1.981402e+04	-8.728735e-240	-3.775640e+249	-2.453000e+09	4.568536e+07	0.000000e+00	9.451789e+02	4.949190e+04	0.000000e+00
287940.00	1.921818e+09	-3.967148e+07	0.000000e+00	-8.178991e+02	-3.877476e+04	0.000000e+00	9.508749e+09	2.244000e+11	-1.811665e+255	1.981402e+04	-8.730554e-240	-3.775640e+249	-2.452901e+09	5.063446e+07	0.000000e+00	1.043921e+03	4.948994e+04	0.000000e+00
288000.00	1.921733e+09	-4.354888e+07	0.000000e+00	-8.952590e+02	-3.877307e+04	0.000000e+00	9.510731e+09	2.244000e+11	-1.812043e+255	1.981402e+04	-8.732373e-240	-3.775640e+249	-2.452792e+09	5.558336e+07	0.000000e+00	1.142658e+03	4.948778e+04	0.000000e+00
288060.00	1.921640e+09	-4.742610e+07	0.000000e+00	-9.726154e+02	-3.877123e+04	0.000000e+00	9.512712e+09	2.244000e+11	-1.812420e+255	1.981402e+04	-8.734193e-240	-3.775640e+249	-2.452673e+09	6.053203e+07	0.000000e+00	1.241392e+03	4.948543e+04	0.000000e+00
288120.00	1.921539e+09	-5.130313e+07	0.000000e+00	-1.049968e+03	-3.876922e+04	0.000000e+00	9.514693e+09	2.244000e+11	-1.812798e+255	1.981402e+04	-8.736012e-240	-3.775640e+249	-2.452544e+09	6.548045e+07	0.000000e+00	1.340121e+03	4.948287e+04	0.000000e+00
288180.00	1.921430e+09	-5.517995e+07	0.000000e+00	-1.127317e+03	-3.876707e+04	0.000000e+00	9.516675e+09	2.244000e+11	-1.813176e+255	1.981402e+04	-8.737831e-240	-3.775640e+249	-2.452406e+09	7.042861e+07	0.000000e+00	1.438844e+03	4.948011e+04	0.000000e+00
288240.00	1.921314e+09	-5.905655e+07	0.000000e+00	-1.204661e+03	-3.876475e+04	0.000000e+00	9.518656e+09	2.244000e+11	-1.813553e+255	1.981402e+04	-8.739650e-240	-3.775640e+249	-2.452257e+09	7.537648e+07	0.000000e+00	1.537562e+03	4.947716e+04	0.000000e+00
288300.00	1.921189e+09	-6.293291e+07	0.000000e+00	-1.282000e+03	-3.876228e+04	0.000000e+00	9.520638e+09	2.244000e+11	-1.813931e+255	1.981402e+04	-8.741470e-240	-3.775640e+249	-2.452099e+09	8.032405e+07	0.000000e+00	1.636273e+03	4.947401e+04	0.000000e+00
288360.00	1.921057e+09	-6.680902e+07	0.000000e+00	-1.359334e+03	-3.875965e+04	0.000000e+00	9.522619e+09	2.244000e+11	-1.814308e+255	1.981402e+04	-8.743289e-240	-3.775640e+249	-2.451930e+09	8.527129e+07	0.000000e+00	1.734979e+03	4.947065e+04	0.000000e+00
288420.00	1.920918e+09	-7.068485e+07	0.000000e+00	-1.436663e+03	-3.875687e+04	0.000000e+00	9.524600e+09	2.244000e+11	-1.814686e+255	1.981402e+04	-8.745108e-240	-3.775640e+249	-2.451752e+09	9.021819e+07	0.000000e+00	1.833677e+03	4.946710e+04	0.000000e+00
288480.00	1.920771e+09	-7.456040e+07	0.000000e+00	-1.513987e+03	-3.875393e+04	0.000000e+00	9.526582e+09	2.244000e+11	-1.815063e+255	1.981402e+04	-8.746927e-240	-3.775640e+249	-2.451564e+09	9.516473e+07	0.000000e+00	1.932368e+03	4.946335e+04	0.000000e+00
288540.00	1.920615e+09	-7.843565e+07	0.000000e+00	-1.591304e+03	-3.875084e+04	0.000000e+00	9.528563e+09	2.244000e+11	-1.815441e+255	1.981402e+04	-8.748746e-240	-3.775640e+249	-2.451366e+09	1.001109e+08	0.000000e+00	2.031051e+03	4.945940e+04	0.000000e+00
288600.00	1.920453e+09	-8.231058e+07	0.000000e+00	-1.668615e+03	-3.874758e+04	0.000000e+00	9.530545e+09	2.244000e+11	-1.815819e+255	1.981402e+04	-8.750566e-240	-3.775640e+249	-2.451158e+09	1.050566e+08	0.000000e+00	2.129727e+03	4.945525e+04	0.000000e+00
288660.00	1.920282e+09	-8.618518e+07	0.000000e+00	-1.745919e+03	-3.874418e+04	0.000000e+00	9.532526e+09	2.244000e+11	-1.816196e+255	1.981402e+04	-8.752385e-240	-3.775640e+249	-2.450941e+09	1.100019e+08	0.000000e+00	2.228393e+03	4.945090e+04	0.000000e+00
288720.00	1.920104e+09	-9.005943e+07	0.000000e+00	-1.823216e+03	-3.874061e+04	0.000000e+00	9.534507e+09	2.244000e+11	-1.816574e+255	1.981402e+04	-8.754204e-240	-3.775640e+249	-2.450713e+09	1.149468e+08	0.000000e+00	2.327051e+03	4.944635e+04	0.000000e+00
288780.00	1.919918e+09	-9.393332e+07	0.000000e+00	-1.900506e+03	-3.873690e+04	0.000000e+00	9.536489e+09	2.244000e+11	-1.816951e+255	1.981402e+04	-8.756023e-240	-3.775640e+249	-2.450476e+09	1.198912e+08	0.000000e+00	2.425700e+03	4.944161e+04	0.000000e+00
288840.00	1.919724e+09	-9.780682e+07	0.000000e+00	-1.977788e+03	-3.873302e+04	0.000000e+00	9.538470e+09	2.244000e+11	-1.817329e+255	1.981402e+04	-8.757843e-240	-3.775640e+249	-2.450229e+09	1.248352e+08	0.000000e+00	2.524339e+03	4.943666e+04	0.000000e+00
288900.00	1.919523e+09	-1.016799e+08	0.000000e+00	-2.055063e+03	-3.872899e+04	0.000000e+00	9.540452e+09	2.244000e+11	-1.817706e+255	1.981402e+04	-8.759662e-240	-3.775640e+249	-2.449971e+09	1.297786e+08	0.000000e+00	2.622967e+03	4.943152e+04	0.000000e+00
288960.00	1.919314e+09	-1.055526e+08	0.000000e+00	-2.132329e+03	-3.872480e+04	0.000000e+00	9.542433e+09	2.244000e+11	-1.818084e+255	1.981402e+04	-8.761481e-240	-3.775640e+249	-2.449704e+09	1.347215e+08	0.000000e+00	2.721585e+03	4.942617e+04	0.000000e+00
289020.00	1.919097e+09	-1.094249e+08	0.000000e+00	-2.209586e+03	-3.872046e+04	0.000000e+00	9.544414e+09	2.244000e+11	-1.818462e+255	1.981402e+04	-8.763300e-240	-3.775640e+249	-2.449428e+09	1.396638e+08	0.000000e+00	2.820192e+03	4.942063e+04	0.000000e+00
289080.00	1.918872e+09	-1.132967e+08	0.000000e+00	-2.286835e+03	-3.871596e+04	0.000000e+00	9.546396e+09	2.244000e+11	-1.818839e+255	1.981402e+04	-8.765120e-240	-3.775640e+249	-2.449141e+09	1.446056e+08	0.000000e+00	2.918788e+03	4.941489e+04	0.000000e+00
289140.00	1.918640e+09	-1.171681e+08	0.000000e+00	-2.364074e+03	-3.871131e+04	0.000000e+00	9.548377e+09	2.244000e+11	-1.819217e+255	1.981402e+04	-8.766939e-240	-3.775640e+249	-2.448844e+09	1.495468e+08	0.000000e+00	3.017372e+03	4.940895e+04	0.000000e+00
289200.00	1.918400e+09	-1.210390e+08	0.000000e+00	-2.441304e+03	-3.870650e+04	0.000000e+00	9.550359e+09	2.244000e+11	-1.819594e+255	1.981402e+04	-8.768758e-240	-3.775640e+249	-2.448538e+09	1.544874e+08	0.000000e+00	3.115944e+03	4.940281e+04	0.000000e+00
289260.00	1.918152e+09	-1.249094e+08	0.000000e+00	-2.518524e+03	-3.870153e+04	0.000000e+00	9.552340e+09	2.244000e+11	-1.819972e+255	1.981402e+04	-8.770577e-240	-3.775640e+249	-2.448222e+09	1.594274e+08	0.000000e+00	3.214503e+03	4.939647e+04	0.000000e+00
289320.00	1.917896e+09	-1.287794e+08	0.000000e+00	-2.595733e+03	-3.869641e+04	0.000000e+00	9.554321e+09	2.244000e+11	-1.820349e+255	1.981402e+04	-8.772397e-240	-3.775640e+249	-2.447896e+09	1.643668e+08	0.000000e+00	3.313049e+03	4.938993e+04	0.000000e+00
289380.00	1.917633e+09	-1.326487e+08	0.000000e+00	-2.672932e+03	-3.869113e+04	0.000000e+00	9.556303e+09	2.244000e+11	-1.820727e+255	1.981402e+04	-8.774216e-240	-3.775640e+249	-2.447560e+09	1.693054e+08	0.000000e+00	3.411581e+03	4.938320e+04	0.000000e+00
289440.00	1.917362e+09	-1.365176e+08	0.000000e+00	-2.750120e+03	-3.868570e+04	0.000000e+00	9.558284e+09	2.244000e+11	-1.821104e+255	1.981402e+04	-8.776035e-240	-3.775640e+249	-2.447214e+09	1.742434e+08	0.000000e+00	3.510100e+03	4.937626e+04	0.000000e+00
289500.00	1.917083e+09	-1.403859e+08	0.000000e+00	-2.827298e+03	-3.868011e+04	0.000000e+00	9.560266e+09	2.244000e+11	-1.821482e+255	1.981402e+04	-8.777854e-240	-3.775640e+249	-2.446858e+09	1.791807e+08	0.000000e+00	3.608605e+03	4.936913e+04	0.000000e+00
289560.00	1.916797e+09	-1.442537e+08	0.000000e+00	-2.904463e+03	-3.867437e+04	0.000000e+00	9.562247e+09	2.244000e+11	-1.821860e+255	1.981402e+04	-8.779674e-240	-3.775640e+249	-2.446492e+09	1.841173e+08	0.000000e+00	3.707094e+03	4.936180e+04	0.000000e+00
289620.00	1.916503e+09	-1.481208e+08	0.000000e+00	-2.981617e+03	-3.866846e+04	0.000000e+00	9.564228e+09	2.244000e+11	-1.822237e+255	1.981402e+04	-8.781493e-240	-3.775640e+249	-2.446117e+09	1.890531e+08	0.000000e+00	3.805569e+03	4.935427e+04	0.000000e+00
289680.00	1.916201e+09	-1.519874e+08	0.000000e+00	-3.058759e+03	-3.866241e+04	0.000000e+00	9.566210e+09	2.244000e+11	-1.822615e+255	1.981402e+04	-8.783312e-240	-3.775640e+249	-2.445732e+09	1.939882e+08	0.000000e+00	3.904028e+03	4.934654e+04	0.000000e+00
289740.00	1.915892e+09	-1.558533e+08	0.000000e+00	-3.135888e+03	-3.865620e+04	0.000000e+00	9.568191e+09	2.244000e+11	-1.822992e+255	1.981402e+04	-8.785131e-240	-3.775640e+249	-2.445337e+09	1.989225e+08	0.000000e+00	4.002472e+03	4.933861e+04	0.000000e+00
289800.00	1.915574e+09	-1.597186e+08	0.000000e+00	-3.213004e+03	-3.864983e+04	0.000000e+00	9.570173e+09	2.244000e+11	-1.823370e+255	1.981402e+04	-8.786951e-240	-3.775640e+249	-2.444932e+09	2.038559e+08	0.000000e+00	4.100899e+03	4.933048e+04	0.000000e+00
289860.00	1.915249e+09	-1.635833e+08	0.000000e+00	-3.290107e+03	-3.864331e+04	0.000000e+00	9.572154e+09	2.244000e+11	-1.823747e+255	1.981402e+04	-8.788770e-240	-3.775640e+249	-2.444517e+09	2.087886e+08	0.000000e+00	4.199309e+03	4.932216e+04	0.000000e+00
289920.00	1.914917e+09	-1.674473e+08	0.000000e+00	-3.367197e+03	-3.863663e+04	0.000000e+00	9.574135e+09	2.244000e+11	-1.824125e+255	1.981402e+04	-8.790589e-240	-3.775640e+249	-2.444092e+09	2.137204e+08	0.000000e+00	4.297702e+03	4.931363e+04	0.000000e+00
289980.00	1.914576e+09	-1.713107e+08	0.000000e+00	-3.444273e+03	-3.862979e+04	0.000000e+00	9.576117e+09	2.244000e+11	-1.824503e+255	1.981402e+04	-8.792408e-240	-3.775640e+249	-2.443658e+09	2.186514e+08	0.000000e+00	4.396078e+03	4.930491e+04	0.000000e+00
290040.00	1.914228e+09	-1.751733e+08	0.000000e+00	-3.521336e+03	-3.862281e+04	0.000000e+00	9.578098e+09	2.244000e+11	-1.824880e+255	1.981402e+04	-8.794228e-240	-3.775640e+249	-2.443214e+09	2.235814e+08	0.000000e+00	4.494436e+03	4.929599e+04	0.000000e+00
290100.00	1.913872e+09	-1.790353e+08	0.000000e+00	-3.598383e+03	-3.861566e+04	0.000000e+00	9.580080e+09	2.244000e+11	-1.825258e+255	1.981402e+04	-8.796047e-240	-3.775640e+249	-2.442760e+09	2.285106e+08	0.000000e+00	4.592775e+03	4.928687e+04	0.000000e+00
